Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,tipo_financiamiento
-1.1331196372933832,-0.7367645438398153,0,0.0,0,0,0,0,3,6,1,1,1,1,1,1,1,1,0,0,1,1,0,0,2
-0.37693620273130485,-0.736306369909363,3,0.0,0,0,0,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3
-1.5094378620430615,-0.7362781351013241,4,1.0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,3
0.4496802209333841,-0.7359406008052207,4,1.0,1,1,0,0,1,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,3
0.8972759550387016,-0.734527577002902,3,1.0,1,0,0,0,2,2,0,1,0,0,0,1,1,1,1,1,1,1,0,0,3
-1.3593666130798256,-0.7343825527616101,4,0.0,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5748381224322672,-0.7341014880815847,0,1.0,0,0,0,0,0,2,1,1,0,1,1,1,1,1,1,1,0,0,0,1,3
-1.1364977183054987,-0.7338910104216574,3,1.0,0,1,0,0,6,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3
-0.16327257871499273,-0.7333494154674539,4,0.0,0,0,0,0,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
-0.8738519196135105,-0.733331447862338,4,1.0,0,1,0,0,6,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-1.1674071595663564,-0.7331851402206804,3,1.0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
0.5663084678766748,-0.7329733791603873,2,1.0,1,1,1,1,7,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
-0.9568682604862515,-0.7329092091421164,0,1.0,1,1,1,1,0,2,1,0,0,0,0,1,1,1,1,1,1,1,0,0,3
2.086613827379303,-0.7323765979904704,2,1.0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
1.1426090885435976,-0.7318978896541721,4,1.0,0,0,0,0,6,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,3
-1.1738255134893762,-0.7317567156139771,0,1.0,1,1,1,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
0.9666955198376775,-0.7314576833288359,4,1.0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.3472399142409783,-0.7303783436215235,4,0.0,1,0,0,1,5,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3
-1.153894835517894,-0.7299766393071493,4,0.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
0.8413687142881884,-0.7299034854863211,4,1.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
-0.5759896263702169,-0.7298970684844939,4,0.0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
0.6561654227989498,-0.7298547162724348,4,1.0,0,0,0,0,8,2,0,0,0,1,1,1,1,1,1,1,1,0,0,0,3
0.7059076657023526,-0.7296930078263938,0,0.0,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
0.6659618577340858,-0.7296660564187193,4,1.0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3
0.353489364113392,-0.729243817698499,4,0.0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
-0.5481204580202632,-0.7287920607698739,4,0.0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.576864971039536,-0.7286419029271205,4,0.0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0.740195187975326,-0.7272609641339367,4,1.0,1,1,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
-0.7558724402653728,-0.7267463205874065,4,0.0,1,1,1,1,6,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,3
-1.6203233712657563,-0.7265422599293064,2,0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1.466398153554878,-0.7265255757245561,4,1.0,0,0,0,0,3,2,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3
1.6387647371980771,-0.7262034422328374,2,1.0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
-0.8124552972183093,-0.7261687904229711,0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
-0.30624985755278555,-0.724841754445134,4,1.0,1,1,1,1,4,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,3
-1.3189985449850443,-0.7243450785037198,2,0.0,1,1,1,1,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
0.1429504650332867,-0.7237842325440347,4,0.0,0,0,0,0,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
-0.12788718011308203,-0.7237457305330727,1,1.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.3521381317085459,-0.723476216456336,3,0.0,0,0,0,0,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
-0.24840022022030622,-0.7232233865843496,2,0.0,0,1,0,0,6,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,3
0.9505651830048253,-0.7230116255240566,2,1.0,0,1,0,0,2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2
-0.6915199969845705,-0.7223442573340416,3,0.0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
-0.14486203719896298,-0.7219489700214946,2,0.0,0,0,0,1,7,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
-1.4037039263638433,-0.721923302014187,4,1.0,1,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3
1.1061258136127488,-0.7218347473889729,4,1.0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
-1.0922448570467842,-0.721707690752797,4,1.0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
0.19277715996199218,-0.7217025571513354,2,1.0,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
-0.5722737372568897,-0.7214779620873891,2,1.0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
-0.43715049677226564,-0.7212572172245376,4,0.0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
-0.2635171327495231,-0.720165043513572,4,0.0,0,1,0,0,4,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3
-0.6224382402868065,-0.7196670841717921,2,0.0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3
-0.40556543930898453,-0.7187430359086949,3,1.0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.7410397082283547,-0.7183567323987052,0,1.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
-0.5521741552348018,-0.7181680725449897,2,0.0,0,0,0,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
-0.8048546149410492,-0.7178061536419432,4,1.0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.12374903087324045,-0.7174237003330506,4,1.0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
-0.35337408767179823,-0.7172825262928557,4,0.0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.8089927641808907,-0.717136218651198,4,1.0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
1.5700207886015245,-0.7166267087061294,0,0.0,0,0,0,1,6,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,2
0.31886403373920674,-0.7162545226001599,0,1.0,0,0,0,0,5,2,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3
-0.9892133861772583,-0.7149146526186695,4,1.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
1.7225411462985438,-0.7148158307905323,0,0.0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3
1.9686343480311659,-0.7146425717412026,3,1.0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
-0.7931157834239475,-0.7145013977010065,4,0.0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1.4442408985092303,-0.7143525232586186,3,0.0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1.4816839701347015,-0.7143371224542341,4,0.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
-0.3624949064045107,-0.7142909200410792,4,0.0,0,1,0,0,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-0.448889328289367,-0.7138827987248778,4,0.0,1,1,1,1,6,2,0,0,0,0,0,1,1,1,1,1,1,1,0,1,3
0.9477782661698297,-0.7129510500595888,4,0.0,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.05849843973039657,-0.7126340501693316,3,0.0,0,1,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
-1.3061618371390051,-0.7118370585424103,4,1.0,0,1,0,1,4,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
0.24226604678948566,-0.711644548487599,4,0.0,0,0,0,0,6,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,3
-0.2529606295866619,-0.7109296944840645,4,0.0,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3
-0.7414311439385786,-0.7108526904621392,0,1.0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
-0.6046188629478965,-0.7106306621989231,4,0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
-1.5900050941820187,-0.7103021117053772,0,1.0,0,0,0,1,3,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,3
0.07006836719689255,-0.7100184802246217,3,0.0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
0.270979735392468,-0.7090803145575043,1,1.0,0,1,0,0,6,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.6695624704058192,-0.707754561980034,4,1.0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
-1.1890268780438964,-0.7077404445760139,1,1.0,0,0,0,0,4,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
-0.32516711122063324,-0.7075543515230297,3,0.0,1,0,0,0,2,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
0.183402985153371,-0.707553068122664,4,1.0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,3
-0.918611493024042,-0.7074632300970856,4,1.0,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1.4435116546977946,-0.7074349952890465,3,1.0,1,1,1,1,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
0.07378425631022006,-0.7073015216510433,2,0.0,1,1,1,1,4,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3
-0.7322258731805638,-0.7072450520349653,3,1.0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
0.9309723131345549,-0.7064223924007352,2,0.0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3
0.4664017219433558,-0.7060822913039018,4,0.0,0,0,0,1,5,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1
-0.2928219855296261,-0.70595395126736,4,1.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
-1.4200031672473008,-0.7050709718159561,1,1.0,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
0.6000892779978313,-0.7050671216148603,0,1.0,0,0,0,1,4,2,0,0,0,0,0,1,1,1,1,1,1,1,1,0,3
-0.7117884830572643,-0.7050658382144946,4,1.0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
-0.3440843648884804,-0.7048527937538359,1,0.0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3
-0.31663745666504145,-0.7047475549238729,4,1.0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.4934228016518027,-0.7043509842109602,4,1.0,1,1,1,1,3,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
-0.777238802667004,-0.7037516362403119,4,1.0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,2
-0.9020588960646757,-0.7030059806280082,4,1.0,0,0,1,0,3,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
0.8896752727614412,-0.7023026772277614,0,1.0,0,0,0,0,4,2,0,0,0,0,1,1,1,1,1,0,0,1,1,0,3
0.4108322892940546,-0.7018034344856158,4,0.0,1,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1.016184406665171,-0.7017649324746538,0,1.0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
0.4338876922017432,-0.7013722119628382,3,1.0,0,0,0,0,5,2,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1
1.4580374030498922,-0.6999386537546722,4,1.0,0,1,0,0,2,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,3
-0.736617378496314,-0.6997474271002253,3,0.0,1,1,1,1,5,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1.0485295323561776,-0.6992841195683116,3,1.0,0,0,0,0,1,2,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
-0.707228073690908,-0.6982278810675779,2,1.0,1,1,1,1,8,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0
-1.5407695634304337,-0.6982124802631922,4,1.0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
0.11457458453151574,-0.697697836716662,1,1.0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.8272344016463151,-0.6969868329142235,4,0.0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,1,1,1,0,0,0,3
-0.19088839098903765,-0.6965235253823097,3,0.0,0,1,1,1,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
0.20848523666832974,-0.6960640680514918,3,0.0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2.0770707485200766,-0.6960461004463759,3,0.0,1,1,1,1,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
-1.6585801387279655,-0.6959934810313949,4,1.0,0,0,0,0,2,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
0.6873282201357169,-0.6954159508669584,4,1.0,0,0,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1,0,3
-0.7524943592532573,-0.694556072622132,2,0.0,0,0,0,0,4,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,3
1.7318308690818618,-0.6940452792766989,0,0.0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
2.4063491951760447,-0.6936576923663436,3,0.0,0,0,0,1,6,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
0.060187480236454635,-0.6931507492220063,0,1.0,0,0,0,0,6,2,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
-0.7661755873523254,-0.6931225144139673,0,0.0,1,1,1,1,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
0.9063967737714135,-0.6929993079788871,4,1.0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3
-1.6079089235462316,-0.6912320656757148,2,0.0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
1.548147714048076,-0.6910870414344229,2,0.0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,1,3
-0.4537875457569346,-0.69098436940519,2,0.0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
0.9882307862899141,-0.6903786044327157,4,1.0,1,0,1,1,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
1.0301189908401478,-0.6903542198257725,2,0.0,0,1,0,1,8,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
-0.8029122183590828,-0.6902040619830191,2,1.0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0.571628945470757,-0.6893018315261336,1,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.6379237853335261,-0.6887294349631597,0,1.0,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
-1.617536454430761,-0.688397034268518,2,0.0,0,1,0,0,4,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3
2.0293553542239438,-0.6875191884185767,4,1.0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
0.45272049384428764,-0.6873934151827664,2,0.0,1,1,1,1,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3
1.0575658990635868,-0.6871675367184533,4,1.0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
-0.24248857844910388,-0.6869634760603531,3,1.0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3
-1.2934940333435714,-0.686900589442448,0,1.0,1,1,1,1,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.2257670774391316,-0.6863756786929935,4,0.0,0,0,0,0,6,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3
1.4140378978670862,-0.6861960026418366,4,0.0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,1,1,1,1,1,1,3
-0.08777246809420909,-0.6860291605943328,0,0.0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
-0.7254697111563324,-0.6859662739764276,4,1.0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,3
1.332710597500403,-0.6858610351464635,4,1.0,0,0,0,0,4,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
-0.28826157616327047,-0.6856094886748427,0,1.0,0,1,0,1,3,2,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1
-0.38377681678083925,-0.6852924887845855,4,1.0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
0.4826165108015107,-0.6851282135378131,3,1.0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
-0.947156277576419,-0.6847188088212459,4,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
-1.520669981408346,-0.6842054486750815,4,1.0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3
0.11761485744241991,-0.6840706916367125,2,1.0,0,0,0,0,3,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,3
0.4870080161172616,-0.683740857742802,4,0.0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,0,1,1,0,0,3
0.8373994690989522,-0.6835124124777588,4,1.0,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
-0.530554436757262,-0.6834084570481602,4,1.0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,3
0.5048273934561712,-0.6833699550371982,4,1.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
-0.5235449186571219,-0.6823381011434065,2,1.0,1,1,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
-1.17627462222316,-0.6820352186571693,3,1.0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.32257992285253423,-0.6818722268107614,4,1.0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3
2.072932599280235,-0.6814628220941955,0,0.0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
0.4612501483998795,-0.6813421824598467,4,0.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2.0043575547342884,-0.6803051949645934,0,1.0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3
-0.7615307259606664,-0.6800497982918757,3,1.0,1,1,1,1,0,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,3
1.3406490878788748,-0.679693012990292,2,0.0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
-0.7513964829243198,-0.6793772965004004,4,1.0,1,0,0,0,5,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,3
2.0085801559994327,-0.678626507286634,0,0.0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.47608288043689784,-0.6782992401934538,3,0.0,0,0,1,0,5,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3
1.0986940353860943,-0.6777576452392491,4,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
-1.539756139126799,-0.6772070664824871,4,0.0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,1,1,1,0,0,0,3
-0.6996273914136479,-0.6771018276525239,3,1.0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
0.6142772182487168,-0.6770068560254828,4,1.0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3
0.559298949776535,-0.6769760544167136,3,1.0,0,1,1,0,4,2,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3
0.9890753065429428,-0.6766308197184173,0,1.0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3
0.12597560794740575,-0.6764678278720094,0,1.0,0,1,0,0,8,2,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3
2.302473204053491,-0.6763189534296217,0,0.0,0,0,0,0,2,6,0,0,0,1,1,1,1,1,1,1,0,0,0,1,3
1.2753676723197405,-0.6760622733565393,3,1.0,1,0,0,1,6,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3
0.3757002467680519,-0.6759352167203634,0,0.0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
-0.10626746163554213,-0.6757119050567816,3,0.0,1,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.02353530125499993,-0.6749611158430153,3,1.0,1,1,1,1,5,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.48790616397930253,-0.6741089380003817,4,1.0,0,0,1,0,4,2,0,0,0,1,1,1,1,1,1,1,0,0,1,1,3
0.39715106119498644,-0.6740781363916126,0,1.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3
0.24378618324493775,-0.674020383375169,4,0.0,1,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.7459915533049348,-0.6739164279455704,2,0.0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0.7588590855672644,-0.6732349423515365,2,0.0,0,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
0.8342747441627454,-0.6727677846185257,0,0.0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
-0.44171090613862185,-0.6725739911633487,0,0.0,1,1,1,1,5,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
-0.23007413072957916,-0.6721568860445899,4,1.0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3
0.9422888845251421,-0.6708914532842933,3,1.0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3
0.10072445238184163,-0.6708426840704071,3,1.0,0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,0,1,1,0,0,3
-0.7125485512849903,-0.6707990484579835,4,0.0,0,0,0,0,5,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
-1.5437253843160348,-0.6705590525896515,0,1.0,0,0,0,0,4,2,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1
1.4759412324141046,-0.6705385181838043,4,1.0,0,0,0,1,5,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3
0.11465903655681843,-0.6704987327724765,4,0.0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.8056991351940779,-0.6693154376355669,2,0.0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3
1.2115219411907554,-0.6687520248751504,0,1.0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.2089883804316692,-0.6685158792079143,4,1.0,0,0,0,0,7,2,0,0,0,0,1,0,0,0,1,0,1,1,1,0,3
-1.2845421186614652,-0.6684401585863559,2,1.0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0,1,3
-0.6046188629478965,-0.6683079683487183,0,1.0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3
1.2363508366298055,-0.6680397376723461,4,0.0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3
-1.2313373427206444,-0.6654819207440799,2,1.0,0,0,0,0,3,2,0,0,0,1,1,1,1,1,1,1,0,1,0,0,3
-1.0361687122456653,-0.6652701596837869,4,1.0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3
0.44630213992126794,-0.6651700544552842,4,0.0,0,0,0,0,4,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2
1.618580703150686,-0.6649223581847605,3,0.0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
-0.2865725356572124,-0.6646438603054653,4,0.0,0,1,0,0,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3
0.9365461468045452,-0.6643897470331144,2,1.0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
2.153584283444495,-0.6636351076182511,0,1.0,0,0,0,1,3,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3
0.7442488851898649,-0.6636274072160594,4,0.0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,1,1,0,0,0,0,3
1.1904089348650329,-0.6633078405250707,4,1.0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3
-0.7077347858427253,-0.6631281644739138,4,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
-0.707312525716211,-0.6627303103606353,4,1.0,0,0,0,0,4,2,0,0,0,0,0,1,1,1,1,1,1,1,0,0,3
-0.5940623597850352,-0.6626032537244594,4,1.0,1,1,1,1,2,2,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0
2.0258928211865252,-0.660910448642481,4,0.0,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-0.683497054580796,-0.6590841699224994,0,1.0,0,0,0,0,3,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3
